LastName	FirstName	DatasetID	Dataset	SpeciesName	AccSpeciesID	AccSpeciesName	ObservationID	ObsDataID	TraitID	TraitName	DataID	DataName	OriglName	OrigValueStr	OrigUnitStr	ValueKindName	OrigUncertaintyStr	UncertaintyName	Replicates	StdValue	UnitName	RelUncertaintyPercent	OrigObsDataID	ErrorRisk	Reference	Comment	StdValueStr	
Iversen	Colleen	339	FRED - Fine Root Ecology Database	Aleurites moluccana	2451	Aleurites moluccanus	4405715	48173804	458	Plant biomass and allometry: Coarse root dry mass per plant	4790	Coarse root dry mass per plant: minimum	Min_Belowground biomass per plant	6.19E-02	g/plant	Minimum				0.0619	g			0.396123	Iversen, C. M., McCormack, M. L., Powell, A. S., Blackwood, C. B., Freschet, G. T., Kattge, J. , Roumet, C. , Stover, D. B., Soudzilovskaia, N. A., Valverde?Barrantes, O. J., Bodegom, P. M. and Violle, C. (2017), A global Fine?Root Ecology Database to address below?ground challenges in plant ecology. New Phytol, 215: 15-26. doi:10.1111/nph.14486			
Iversen	Colleen	339	FRED - Fine Root Ecology Database	Aleurites moluccana	2451	Aleurites moluccanus	4405714	48173769	458	Plant biomass and allometry: Coarse root dry mass per plant	4790	Coarse root dry mass per plant: minimum	Min_Belowground biomass per plant	1.08E-02	g/plant	Minimum				0.0108	g			0.314898	Iversen, C. M., McCormack, M. L., Powell, A. S., Blackwood, C. B., Freschet, G. T., Kattge, J. , Roumet, C. , Stover, D. B., Soudzilovskaia, N. A., Valverde?Barrantes, O. J., Bodegom, P. M. and Violle, C. (2017), A global Fine?Root Ecology Database to address below?ground challenges in plant ecology. New Phytol, 215: 15-26. doi:10.1111/nph.14486			
Iversen	Colleen	339	FRED - Fine Root Ecology Database	Aleurites moluccana	2451	Aleurites moluccanus	4405713	48173734	458	Plant biomass and allometry: Coarse root dry mass per plant	4790	Coarse root dry mass per plant: minimum	Min_Belowground biomass per plant	2.69E-03	g/plant	Minimum				0.00269	g			0.828368	Iversen, C. M., McCormack, M. L., Powell, A. S., Blackwood, C. B., Freschet, G. T., Kattge, J. , Roumet, C. , Stover, D. B., Soudzilovskaia, N. A., Valverde?Barrantes, O. J., Bodegom, P. M. and Violle, C. (2017), A global Fine?Root Ecology Database to address below?ground challenges in plant ecology. New Phytol, 215: 15-26. doi:10.1111/nph.14486			
Iversen	Colleen	339	FRED - Fine Root Ecology Database	Aleurites moluccana	2451	Aleurites moluccanus	4405712	48173699	458	Plant biomass and allometry: Coarse root dry mass per plant	4790	Coarse root dry mass per plant: minimum	Min_Belowground biomass per plant	2.42E-02	g/plant	Minimum				0.0242	g			0.0747329	Iversen, C. M., McCormack, M. L., Powell, A. S., Blackwood, C. B., Freschet, G. T., Kattge, J. , Roumet, C. , Stover, D. B., Soudzilovskaia, N. A., Valverde?Barrantes, O. J., Bodegom, P. M. and Violle, C. (2017), A global Fine?Root Ecology Database to address below?ground challenges in plant ecology. New Phytol, 215: 15-26. doi:10.1111/nph.14486			
Iversen	Colleen	339	FRED - Fine Root Ecology Database	Aleurites moluccana	2451	Aleurites moluccanus	4405711	48173664	458	Plant biomass and allometry: Coarse root dry mass per plant	4790	Coarse root dry mass per plant: minimum	Min_Belowground biomass per plant	0.2396160999	g/plant	Minimum				0.2396160999	g			0.859307	Iversen, C. M., McCormack, M. L., Powell, A. S., Blackwood, C. B., Freschet, G. T., Kattge, J. , Roumet, C. , Stover, D. B., Soudzilovskaia, N. A., Valverde?Barrantes, O. J., Bodegom, P. M. and Violle, C. (2017), A global Fine?Root Ecology Database to address below?ground challenges in plant ecology. New Phytol, 215: 15-26. doi:10.1111/nph.14486			
Iversen	Colleen	339	FRED - Fine Root Ecology Database	Aleurites moluccana	2451	Aleurites moluccanus	4405715	48173823			7164	Species names converted to The Plant List	Species as in The Plant List	Aleurites moluccana											Iversen, C. M., McCormack, M. L., Powell, A. S., Blackwood, C. B., Freschet, G. T., Kattge, J. , Roumet, C. , Stover, D. B., Soudzilovskaia, N. A., Valverde?Barrantes, O. J., Bodegom, P. M. and Violle, C. (2017), A global Fine?Root Ecology Database to address below?ground challenges in plant ecology. New Phytol, 215: 15-26. doi:10.1111/nph.14486			
Iversen	Colleen	339	FRED - Fine Root Ecology Database	Aleurites moluccana	2451	Aleurites moluccanus	4405715	48173822			4738	Basal area by species	Stand density_Stem number per species per ground area	1384	stems/ha										Iversen, C. M., McCormack, M. L., Powell, A. S., Blackwood, C. B., Freschet, G. T., Kattge, J. , Roumet, C. , Stover, D. B., Soudzilovskaia, N. A., Valverde?Barrantes, O. J., Bodegom, P. M. and Violle, C. (2017), A global Fine?Root Ecology Database to address below?ground challenges in plant ecology. New Phytol, 215: 15-26. doi:10.1111/nph.14486	Number of stems per hectare of a specific species for a given stand of trees.		
Iversen	Colleen	339	FRED - Fine Root Ecology Database	Aleurites moluccana	2451	Aleurites moluccanus	4405715	48173821			23	Basal area	Stand density_Stem number per ground area	2368	stems/ha		433	Standard Error							Iversen, C. M., McCormack, M. L., Powell, A. S., Blackwood, C. B., Freschet, G. T., Kattge, J. , Roumet, C. , Stover, D. B., Soudzilovskaia, N. A., Valverde?Barrantes, O. J., Bodegom, P. M. and Violle, C. (2017), A global Fine?Root Ecology Database to address below?ground challenges in plant ecology. New Phytol, 215: 15-26. doi:10.1111/nph.14486	Proportion of sampling environment occupied by stems of a particular species of tree.		
Iversen	Colleen	339	FRED - Fine Root Ecology Database	Aleurites moluccana	2451	Aleurites moluccanus	4405715	48173820			235	Comments, notes, methods	Notes_Miscellaneous notes	Data for necromass, belowground biomass, and belowground biomass per soil volume taken from gra ...											Iversen, C. M., McCormack, M. L., Powell, A. S., Blackwood, C. B., Freschet, G. T., Kattge, J. , Roumet, C. , Stover, D. B., Soudzilovskaia, N. A., Valverde?Barrantes, O. J., Bodegom, P. M. and Violle, C. (2017), A global Fine?Root Ecology Database to address below?ground challenges in plant ecology. New Phytol, 215: 15-26. doi:10.1111/nph.14486	Miscellaneous information about data in row. Notes pertaining specifically to location or soil may be located in Notes_Location [F01221] or Notes_Soil type [F00983] instead.		
Iversen	Colleen	339	FRED - Fine Root Ecology Database	Aleurites moluccana	2451	Aleurites moluccanus	4405715	48173819			4267	Soil depth collection method	Notes_Collection method	soil cores											Iversen, C. M., McCormack, M. L., Powell, A. S., Blackwood, C. B., Freschet, G. T., Kattge, J. , Roumet, C. , Stover, D. B., Soudzilovskaia, N. A., Valverde?Barrantes, O. J., Bodegom, P. M. and Violle, C. (2017), A global Fine?Root Ecology Database to address below?ground challenges in plant ecology. New Phytol, 215: 15-26. doi:10.1111/nph.14486	Method used to collect data (e.g. minirhizotron, root excavation, sequential coring).		
Iversen	Colleen	339	FRED - Fine Root Ecology Database	Aleurites moluccana	2451	Aleurites moluccanus	4405715	48173818			62	Mean annual temperature (MAT)	Mean annual air temperature (MAT)	25	degrees_C										Iversen, C. M., McCormack, M. L., Powell, A. S., Blackwood, C. B., Freschet, G. T., Kattge, J. , Roumet, C. , Stover, D. B., Soudzilovskaia, N. A., Valverde?Barrantes, O. J., Bodegom, P. M. and Violle, C. (2017), A global Fine?Root Ecology Database to address below?ground challenges in plant ecology. New Phytol, 215: 15-26. doi:10.1111/nph.14486	Mean annual air temperature of collection location.		
Iversen	Colleen	339	FRED - Fine Root Ecology Database	Aleurites moluccana	2451	Aleurites moluccanus	4405715	48173817			80	Mean sum of annual precipitation (PPT / MAP / TAP)	Mean annual precipitation (MAP)	2165	mm										Iversen, C. M., McCormack, M. L., Powell, A. S., Blackwood, C. B., Freschet, G. T., Kattge, J. , Roumet, C. , Stover, D. B., Soudzilovskaia, N. A., Valverde?Barrantes, O. J., Bodegom, P. M. and Violle, C. (2017), A global Fine?Root Ecology Database to address below?ground challenges in plant ecology. New Phytol, 215: 15-26. doi:10.1111/nph.14486	Mean annual precipitation of sample collection location.		
Iversen	Colleen	339	FRED - Fine Root Ecology Database	Aleurites moluccana	2451	Aleurites moluccanus	4405715	48173816			61	Altitude	Elevation	-184	m					-184	m				Iversen, C. M., McCormack, M. L., Powell, A. S., Blackwood, C. B., Freschet, G. T., Kattge, J. , Roumet, C. , Stover, D. B., Soudzilovskaia, N. A., Valverde?Barrantes, O. J., Bodegom, P. M. and Violle, C. (2017), A global Fine?Root Ecology Database to address below?ground challenges in plant ecology. New Phytol, 215: 15-26. doi:10.1111/nph.14486	Elevation of data collection location.		
Iversen	Colleen	339	FRED - Fine Root Ecology Database	Aleurites moluccana	2451	Aleurites moluccanus	4405715	48173815			4695	Treatment exposition: indoors / outdoors	Notes_Indoor or outdoor	outdoor											Iversen, C. M., McCormack, M. L., Powell, A. S., Blackwood, C. B., Freschet, G. T., Kattge, J. , Roumet, C. , Stover, D. B., Soudzilovskaia, N. A., Valverde?Barrantes, O. J., Bodegom, P. M. and Violle, C. (2017), A global Fine?Root Ecology Database to address below?ground challenges in plant ecology. New Phytol, 215: 15-26. doi:10.1111/nph.14486	Whether data were collected indoors or outdoors.		
Iversen	Colleen	339	FRED - Fine Root Ecology Database	Aleurites moluccana	2451	Aleurites moluccanus	4405715	48173814			327	Treatment: Exposition	Notes_In situ, pot, or hydroponic	in situ											Iversen, C. M., McCormack, M. L., Powell, A. S., Blackwood, C. B., Freschet, G. T., Kattge, J. , Roumet, C. , Stover, D. B., Soudzilovskaia, N. A., Valverde?Barrantes, O. J., Bodegom, P. M. and Violle, C. (2017), A global Fine?Root Ecology Database to address below?ground challenges in plant ecology. New Phytol, 215: 15-26. doi:10.1111/nph.14486	Whether plant was studied in field or grown under controlled conditions.	Natural environment	
Iversen	Colleen	339	FRED - Fine Root Ecology Database	Aleurites moluccana	2451	Aleurites moluccanus	4405715	48173812			4705	Longitude (decimal degrees)	Longitude	120	decimal_degrees										Iversen, C. M., McCormack, M. L., Powell, A. S., Blackwood, C. B., Freschet, G. T., Kattge, J. , Roumet, C. , Stover, D. B., Soudzilovskaia, N. A., Valverde?Barrantes, O. J., Bodegom, P. M. and Violle, C. (2017), A global Fine?Root Ecology Database to address below?ground challenges in plant ecology. New Phytol, 215: 15-26. doi:10.1111/nph.14486	Decimal degrees longitude of data collection location as reported in the original study. 		
Iversen	Colleen	339	FRED - Fine Root Ecology Database	Aleurites moluccana	2451	Aleurites moluccanus	4405715	48173813			1516	Location comment	Notes_Location	Kulawi valley, southeast of Palu in Central Sulawesi, Indonesia, western margin zone of a large ...											Iversen, C. M., McCormack, M. L., Powell, A. S., Blackwood, C. B., Freschet, G. T., Kattge, J. , Roumet, C. , Stover, D. B., Soudzilovskaia, N. A., Valverde?Barrantes, O. J., Bodegom, P. M. and Violle, C. (2017), A global Fine?Root Ecology Database to address below?ground challenges in plant ecology. New Phytol, 215: 15-26. doi:10.1111/nph.14486	Miscellaneous information about data collection location, given in original data source. 		
Iversen	Colleen	339	FRED - Fine Root Ecology Database	Aleurites moluccana	2451	Aleurites moluccanus	4405715	48173811			4704	Latitude (decimal degrees)	Latitude	-1.6	decimal_degrees										Iversen, C. M., McCormack, M. L., Powell, A. S., Blackwood, C. B., Freschet, G. T., Kattge, J. , Roumet, C. , Stover, D. B., Soudzilovskaia, N. A., Valverde?Barrantes, O. J., Bodegom, P. M. and Violle, C. (2017), A global Fine?Root Ecology Database to address below?ground challenges in plant ecology. New Phytol, 215: 15-26. doi:10.1111/nph.14486	Decimal degrees latitude of data collection location as reported in the original study.		
Iversen	Colleen	339	FRED - Fine Root Ecology Database	Aleurites moluccana	2451	Aleurites moluccanus	4405715	48173810			60	Longitude	Longitude_Main	120	decimal_degrees					120					Iversen, C. M., McCormack, M. L., Powell, A. S., Blackwood, C. B., Freschet, G. T., Kattge, J. , Roumet, C. , Stover, D. B., Soudzilovskaia, N. A., Valverde?Barrantes, O. J., Bodegom, P. M. and Violle, C. (2017), A global Fine?Root Ecology Database to address below?ground challenges in plant ecology. New Phytol, 215: 15-26. doi:10.1111/nph.14486	The single longitude value that best describes the collection location. This is, in order of priority: a single latitude reported in the original study; the average of a minimum and maximum latitude reported in the original study; or an estimated latitude based on the study location.		
Iversen	Colleen	339	FRED - Fine Root Ecology Database	Aleurites moluccana	2451	Aleurites moluccanus	4405715	48173809			59	Latitude	Latitude_main	-1.6	decimal_degrees					-1.6					Iversen, C. M., McCormack, M. L., Powell, A. S., Blackwood, C. B., Freschet, G. T., Kattge, J. , Roumet, C. , Stover, D. B., Soudzilovskaia, N. A., Valverde?Barrantes, O. J., Bodegom, P. M. and Violle, C. (2017), A global Fine?Root Ecology Database to address below?ground challenges in plant ecology. New Phytol, 215: 15-26. doi:10.1111/nph.14486	The single latitude value that best describes the data collection location. This is, in order of priority: a single latitude reported in the original study; the average of a minimum and maximum latitude reported in the original study; or an estimated latitude based on the study location.		
Iversen	Colleen	339	FRED - Fine Root Ecology Database	Aleurites moluccana	2451	Aleurites moluccanus	4405715	48173808			4638	Soil C content per ground area	Soil C content per ground area	6	Mg/ha		1.9	Standard Error							Iversen, C. M., McCormack, M. L., Powell, A. S., Blackwood, C. B., Freschet, G. T., Kattge, J. , Roumet, C. , Stover, D. B., Soudzilovskaia, N. A., Valverde?Barrantes, O. J., Bodegom, P. M. and Violle, C. (2017), A global Fine?Root Ecology Database to address below?ground challenges in plant ecology. New Phytol, 215: 15-26. doi:10.1111/nph.14486	Megagrams of carbon in soil per hectare.		
Iversen	Colleen	339	FRED - Fine Root Ecology Database	Aleurites moluccana	2451	Aleurites moluccanus	4405715	48173807			1916	Soil texture	Soil texture	loam											Iversen, C. M., McCormack, M. L., Powell, A. S., Blackwood, C. B., Freschet, G. T., Kattge, J. , Roumet, C. , Stover, D. B., Soudzilovskaia, N. A., Valverde?Barrantes, O. J., Bodegom, P. M. and Violle, C. (2017), A global Fine?Root Ecology Database to address below?ground challenges in plant ecology. New Phytol, 215: 15-26. doi:10.1111/nph.14486	Textural class of soil in sampling area.		
Iversen	Colleen	339	FRED - Fine Root Ecology Database	Aleurites moluccana	2451	Aleurites moluccanus	4405715	48173806			236	Soil type (soil order)	Notes_Soil type	Cambic Umbrisols											Iversen, C. M., McCormack, M. L., Powell, A. S., Blackwood, C. B., Freschet, G. T., Kattge, J. , Roumet, C. , Stover, D. B., Soudzilovskaia, N. A., Valverde?Barrantes, O. J., Bodegom, P. M. and Violle, C. (2017), A global Fine?Root Ecology Database to address below?ground challenges in plant ecology. New Phytol, 215: 15-26. doi:10.1111/nph.14486	Name of soil in sampling area, as described in original data source. 		
Iversen	Colleen	339	FRED - Fine Root Ecology Database	Aleurites moluccana	2451	Aleurites moluccanus	4405715	48173805			264	Soil ph	Soil pH_Water	5.96				Standard Error							Iversen, C. M., McCormack, M. L., Powell, A. S., Blackwood, C. B., Freschet, G. T., Kattge, J. , Roumet, C. , Stover, D. B., Soudzilovskaia, N. A., Valverde?Barrantes, O. J., Bodegom, P. M. and Violle, C. (2017), A global Fine?Root Ecology Database to address below?ground challenges in plant ecology. New Phytol, 215: 15-26. doi:10.1111/nph.14486	Mean pH of soil at data collection location, measured in water.		
Iversen	Colleen	339	FRED - Fine Root Ecology Database	Aleurites moluccana	2451	Aleurites moluccanus	4405715	48173803			4266	Sampling depth: maximum	Soil depth_Lower sampling depth	120	cm										Iversen, C. M., McCormack, M. L., Powell, A. S., Blackwood, C. B., Freschet, G. T., Kattge, J. , Roumet, C. , Stover, D. B., Soudzilovskaia, N. A., Valverde?Barrantes, O. J., Bodegom, P. M. and Violle, C. (2017), A global Fine?Root Ecology Database to address below?ground challenges in plant ecology. New Phytol, 215: 15-26. doi:10.1111/nph.14486	The maximum (deeper) depth at which the measurement is taken if soil depth is presented as a categorical interval.		
Iversen	Colleen	339	FRED - Fine Root Ecology Database	Aleurites moluccana	2451	Aleurites moluccanus	4405715	48173802			4265	Sampling depth: minimum	Soil depth_Upper sampling depth	100	cm										Iversen, C. M., McCormack, M. L., Powell, A. S., Blackwood, C. B., Freschet, G. T., Kattge, J. , Roumet, C. , Stover, D. B., Soudzilovskaia, N. A., Valverde?Barrantes, O. J., Bodegom, P. M. and Violle, C. (2017), A global Fine?Root Ecology Database to address below?ground challenges in plant ecology. New Phytol, 215: 15-26. doi:10.1111/nph.14486	The minimum (shallower) depth at which the measurement is taken if soil depth is presented as a categorical interval. A negative number means the authors consider the interval to begin above the soil layer (typically a litter layer or organic layer).		
Iversen	Colleen	339	FRED - Fine Root Ecology Database	Aleurites moluccana	2451	Aleurites moluccanus	4405715	48173800			4600	Root diameter class maximum	Root diameter class_Upper bound	5	mm										Iversen, C. M., McCormack, M. L., Powell, A. S., Blackwood, C. B., Freschet, G. T., Kattge, J. , Roumet, C. , Stover, D. B., Soudzilovskaia, N. A., Valverde?Barrantes, O. J., Bodegom, P. M. and Violle, C. (2017), A global Fine?Root Ecology Database to address below?ground challenges in plant ecology. New Phytol, 215: 15-26. doi:10.1111/nph.14486	For diameter-based categories, the maximum diameter defining the category.		
Iversen	Colleen	339	FRED - Fine Root Ecology Database	Aleurites moluccana	2451	Aleurites moluccanus	4405715	48173801			4261	Roots living or dead	Root vitality_Roots living or dead	living											Iversen, C. M., McCormack, M. L., Powell, A. S., Blackwood, C. B., Freschet, G. T., Kattge, J. , Roumet, C. , Stover, D. B., Soudzilovskaia, N. A., Valverde?Barrantes, O. J., Bodegom, P. M. and Violle, C. (2017), A global Fine?Root Ecology Database to address below?ground challenges in plant ecology. New Phytol, 215: 15-26. doi:10.1111/nph.14486	Whether roots are considered to be alive or dead at time of sampling.		
Iversen	Colleen	339	FRED - Fine Root Ecology Database	Aleurites moluccana	2451	Aleurites moluccanus	4405715	48173799			4599	Root diameter class minimum	Root diameter class_Lower bound	2	mm										Iversen, C. M., McCormack, M. L., Powell, A. S., Blackwood, C. B., Freschet, G. T., Kattge, J. , Roumet, C. , Stover, D. B., Soudzilovskaia, N. A., Valverde?Barrantes, O. J., Bodegom, P. M. and Violle, C. (2017), A global Fine?Root Ecology Database to address below?ground challenges in plant ecology. New Phytol, 215: 15-26. doi:10.1111/nph.14486	For diameter-based categories, the minimum diameter defining the category.		
Iversen	Colleen	339	FRED - Fine Root Ecology Database	Aleurites moluccana	2451	Aleurites moluccanus	4405715	48173798			4252	Belowground part (coarse root, fine root, rhizome, belowground stem, total root system, total belowground system)	Belowground part	CR											Iversen, C. M., McCormack, M. L., Powell, A. S., Blackwood, C. B., Freschet, G. T., Kattge, J. , Roumet, C. , Stover, D. B., Soudzilovskaia, N. A., Valverde?Barrantes, O. J., Bodegom, P. M. and Violle, C. (2017), A global Fine?Root Ecology Database to address below?ground challenges in plant ecology. New Phytol, 215: 15-26. doi:10.1111/nph.14486	Plant parts included in row data. CR = coarse roots (roots with diameter exceeding 2 mm), FR = fine roots (roots with diameter less than 2 mm), R = rhizomes, BS = belowground stems, TR = total root system, and TB = total belowground system. For this column, fine roots are defined as roots less than 2 mm in diameter . “TR” is used when all plant roots are considered but the source does not specify whether or not coarse roots are present. “TB” is used when all belowground plant mass is considered but the source does not name all the plant parts comprised therein. Note that the FR category may contain roots measured from all roots from 0 to 2 mm in diameter, or may contain more restricted measures, e.g. 0 to 1 mm. The specific ranges of diameters included or allowed for a given sample are reported as the upper and lower bounds for root diameter classes in F00949 and F00950, respectively.		
Iversen	Colleen	339	FRED - Fine Root Ecology Database	Aleurites moluccana	2451	Aleurites moluccanus	4405715	48173793			112	Location Site ID	Notes_Site ID	Cacao-multi											Iversen, C. M., McCormack, M. L., Powell, A. S., Blackwood, C. B., Freschet, G. T., Kattge, J. , Roumet, C. , Stover, D. B., Soudzilovskaia, N. A., Valverde?Barrantes, O. J., Bodegom, P. M. and Violle, C. (2017), A global Fine?Root Ecology Database to address below?ground challenges in plant ecology. New Phytol, 215: 15-26. doi:10.1111/nph.14486	Identifier used in data source to distinguish between multiple data collection sites.		
Iversen	Colleen	339	FRED - Fine Root Ecology Database	Aleurites moluccana	2451	Aleurites moluccanus	4405715	48173792			4244	Reference DOI (digital object identifier)	Data source_DOI	10.1007/s11104-017-3456-x											Iversen, C. M., McCormack, M. L., Powell, A. S., Blackwood, C. B., Freschet, G. T., Kattge, J. , Roumet, C. , Stover, D. B., Soudzilovskaia, N. A., Valverde?Barrantes, O. J., Bodegom, P. M. and Violle, C. (2017), A global Fine?Root Ecology Database to address below?ground challenges in plant ecology. New Phytol, 215: 15-26. doi:10.1111/nph.14486	DOI (digital object identifier) of contributing data source.		
Iversen	Colleen	339	FRED - Fine Root Ecology Database	Aleurites moluccana	2451	Aleurites moluccanus	4405715	48173791			113	Reference / source	Data source_Citation	Rajab YA, Holscher D, Leuschner C, Barus H, Tjoa A, Hertel D. 2018. Effects of shade tree cover ...											Iversen, C. M., McCormack, M. L., Powell, A. S., Blackwood, C. B., Freschet, G. T., Kattge, J. , Roumet, C. , Stover, D. B., Soudzilovskaia, N. A., Valverde?Barrantes, O. J., Bodegom, P. M. and Violle, C. (2017), A global Fine?Root Ecology Database to address below?ground challenges in plant ecology. New Phytol, 215: 15-26. doi:10.1111/nph.14486	Long-form citation of contributing data source.		
Iversen	Colleen	339	FRED - Fine Root Ecology Database	Aleurites moluccana	2451	Aleurites moluccanus	4405715	48173790			469	Identifier within contributed dataset (ID)	Notes_Row ID	35830											Iversen, C. M., McCormack, M. L., Powell, A. S., Blackwood, C. B., Freschet, G. T., Kattge, J. , Roumet, C. , Stover, D. B., Soudzilovskaia, N. A., Valverde?Barrantes, O. J., Bodegom, P. M. and Violle, C. (2017), A global Fine?Root Ecology Database to address below?ground challenges in plant ecology. New Phytol, 215: 15-26. doi:10.1111/nph.14486	Number to designate specific row.		
Iversen	Colleen	339	FRED - Fine Root Ecology Database	Aleurites moluccana	2451	Aleurites moluccanus	4405715	48173789			7257	Fred version number	Version_FRED version number	3											Iversen, C. M., McCormack, M. L., Powell, A. S., Blackwood, C. B., Freschet, G. T., Kattge, J. , Roumet, C. , Stover, D. B., Soudzilovskaia, N. A., Valverde?Barrantes, O. J., Bodegom, P. M. and Violle, C. (2017), A global Fine?Root Ecology Database to address below?ground challenges in plant ecology. New Phytol, 215: 15-26. doi:10.1111/nph.14486	FRED version number in which data in row first appeared. Version 0 is not acknowledged in version 1 and subsequent versions.		
Iversen	Colleen	339	FRED - Fine Root Ecology Database	Aleurites moluccana	2451	Aleurites moluccanus	4405714	48173788			7164	Species names converted to The Plant List	Species as in The Plant List	Aleurites moluccana											Iversen, C. M., McCormack, M. L., Powell, A. S., Blackwood, C. B., Freschet, G. T., Kattge, J. , Roumet, C. , Stover, D. B., Soudzilovskaia, N. A., Valverde?Barrantes, O. J., Bodegom, P. M. and Violle, C. (2017), A global Fine?Root Ecology Database to address below?ground challenges in plant ecology. New Phytol, 215: 15-26. doi:10.1111/nph.14486			
Iversen	Colleen	339	FRED - Fine Root Ecology Database	Aleurites moluccana	2451	Aleurites moluccanus	4405714	48173787			4738	Basal area by species	Stand density_Stem number per species per ground area	1384	stems/ha										Iversen, C. M., McCormack, M. L., Powell, A. S., Blackwood, C. B., Freschet, G. T., Kattge, J. , Roumet, C. , Stover, D. B., Soudzilovskaia, N. A., Valverde?Barrantes, O. J., Bodegom, P. M. and Violle, C. (2017), A global Fine?Root Ecology Database to address below?ground challenges in plant ecology. New Phytol, 215: 15-26. doi:10.1111/nph.14486	Number of stems per hectare of a specific species for a given stand of trees.		
Iversen	Colleen	339	FRED - Fine Root Ecology Database	Aleurites moluccana	2451	Aleurites moluccanus	4405714	48173786			23	Basal area	Stand density_Stem number per ground area	2368	stems/ha		433	Standard Error							Iversen, C. M., McCormack, M. L., Powell, A. S., Blackwood, C. B., Freschet, G. T., Kattge, J. , Roumet, C. , Stover, D. B., Soudzilovskaia, N. A., Valverde?Barrantes, O. J., Bodegom, P. M. and Violle, C. (2017), A global Fine?Root Ecology Database to address below?ground challenges in plant ecology. New Phytol, 215: 15-26. doi:10.1111/nph.14486	Proportion of sampling environment occupied by stems of a particular species of tree.		
Iversen	Colleen	339	FRED - Fine Root Ecology Database	Aleurites moluccana	2451	Aleurites moluccanus	4405714	48173785			235	Comments, notes, methods	Notes_Miscellaneous notes	Data for necromass, belowground biomass, and belowground biomass per soil volume taken from gra ...											Iversen, C. M., McCormack, M. L., Powell, A. S., Blackwood, C. B., Freschet, G. T., Kattge, J. , Roumet, C. , Stover, D. B., Soudzilovskaia, N. A., Valverde?Barrantes, O. J., Bodegom, P. M. and Violle, C. (2017), A global Fine?Root Ecology Database to address below?ground challenges in plant ecology. New Phytol, 215: 15-26. doi:10.1111/nph.14486	Miscellaneous information about data in row. Notes pertaining specifically to location or soil may be located in Notes_Location [F01221] or Notes_Soil type [F00983] instead.		
Iversen	Colleen	339	FRED - Fine Root Ecology Database	Aleurites moluccana	2451	Aleurites moluccanus	4405714	48173784			4267	Soil depth collection method	Notes_Collection method	soil cores											Iversen, C. M., McCormack, M. L., Powell, A. S., Blackwood, C. B., Freschet, G. T., Kattge, J. , Roumet, C. , Stover, D. B., Soudzilovskaia, N. A., Valverde?Barrantes, O. J., Bodegom, P. M. and Violle, C. (2017), A global Fine?Root Ecology Database to address below?ground challenges in plant ecology. New Phytol, 215: 15-26. doi:10.1111/nph.14486	Method used to collect data (e.g. minirhizotron, root excavation, sequential coring).		
Iversen	Colleen	339	FRED - Fine Root Ecology Database	Aleurites moluccana	2451	Aleurites moluccanus	4405714	48173783			62	Mean annual temperature (MAT)	Mean annual air temperature (MAT)	25	degrees_C										Iversen, C. M., McCormack, M. L., Powell, A. S., Blackwood, C. B., Freschet, G. T., Kattge, J. , Roumet, C. , Stover, D. B., Soudzilovskaia, N. A., Valverde?Barrantes, O. J., Bodegom, P. M. and Violle, C. (2017), A global Fine?Root Ecology Database to address below?ground challenges in plant ecology. New Phytol, 215: 15-26. doi:10.1111/nph.14486	Mean annual air temperature of collection location.		
Iversen	Colleen	339	FRED - Fine Root Ecology Database	Aleurites moluccana	2451	Aleurites moluccanus	4405714	48173782			80	Mean sum of annual precipitation (PPT / MAP / TAP)	Mean annual precipitation (MAP)	2165	mm										Iversen, C. M., McCormack, M. L., Powell, A. S., Blackwood, C. B., Freschet, G. T., Kattge, J. , Roumet, C. , Stover, D. B., Soudzilovskaia, N. A., Valverde?Barrantes, O. J., Bodegom, P. M. and Violle, C. (2017), A global Fine?Root Ecology Database to address below?ground challenges in plant ecology. New Phytol, 215: 15-26. doi:10.1111/nph.14486	Mean annual precipitation of sample collection location.		
Iversen	Colleen	339	FRED - Fine Root Ecology Database	Aleurites moluccana	2451	Aleurites moluccanus	4405714	48173781			61	Altitude	Elevation	-184	m					-184	m				Iversen, C. M., McCormack, M. L., Powell, A. S., Blackwood, C. B., Freschet, G. T., Kattge, J. , Roumet, C. , Stover, D. B., Soudzilovskaia, N. A., Valverde?Barrantes, O. J., Bodegom, P. M. and Violle, C. (2017), A global Fine?Root Ecology Database to address below?ground challenges in plant ecology. New Phytol, 215: 15-26. doi:10.1111/nph.14486	Elevation of data collection location.		
Iversen	Colleen	339	FRED - Fine Root Ecology Database	Aleurites moluccana	2451	Aleurites moluccanus	4405714	48173780			4695	Treatment exposition: indoors / outdoors	Notes_Indoor or outdoor	outdoor											Iversen, C. M., McCormack, M. L., Powell, A. S., Blackwood, C. B., Freschet, G. T., Kattge, J. , Roumet, C. , Stover, D. B., Soudzilovskaia, N. A., Valverde?Barrantes, O. J., Bodegom, P. M. and Violle, C. (2017), A global Fine?Root Ecology Database to address below?ground challenges in plant ecology. New Phytol, 215: 15-26. doi:10.1111/nph.14486	Whether data were collected indoors or outdoors.		
